submission,category,idiom,type
Can you help me pull this weight over to the other side of the room?,literal,pull weight,Enhanced-prompting
"At the workshop, participants have an opportunity to fling pottery at a wall to release stress.",literal,have fling,Enhanced-prompting
"Following the script, the actors rehearsed carefully to make the romantic scene resonate with the audience.",literal,make scene,Enhanced-prompting
"A hummingbird, hovering near the window, caught his attention as it flitted from flower to flower.",literal,catch attention,Enhanced-prompting
To have your belongings stolen is a misfortune that could ruin any vacation.,literal,have misfortune,Enhanced-prompting
The tailor will make a new suit and mark the alterations with chalk.,literal,make mark,Enhanced-prompting
"To signal the end of the day, the guard blew a long, solemn note on his trumpet.",literal,blow trumpet,Enhanced-prompting
"During the factory inspection, as the equipment started operating, mechanics were instructed to blow the whistle if they detected any abnormal blow or misalignment.",literal,blow whistle,Enhanced-prompting
Campers had the misfortune of setting up their tent atop an ant hill.,literal,have misfortune,Enhanced-prompting
"Thunder roared as lightning hit near the winding road, illuminating the night.",literal,hit road,Enhanced-prompting
"As part of the anatomy quiz, each student must take the synthetic heart from the box and identify its parts.",literal,take heart,Enhanced-prompting
"To streamline his workflow, he decided to keep a separate tab in his binder for each project.",literal,keep tab,Enhanced-prompting
"In the biology class, students eagerly took notes as the teacher dissected a sheep's heart.",literal,take heart,Enhanced-prompting
"To make the haunted house scarier, they added a corridor where faces appear suddenly in mirrors.",literal,make face,Enhanced-prompting
"The hikers got a shock when the mist started to drift thickly, reducing visibility on the mountain path.",literal,get drift,Enhanced-prompting
"In the process of threading the beads, one careless tug caused the string to snap, and several beads were lost as they scattered across the floor.",literal,lose thread,Enhanced-prompting
"A forceful blow from the falling branch was enough to topple the ancient stone pillar, which broke into pieces when it hit the rocky top.",literal,blow top,Enhanced-prompting
Each participant nods and gets their materials ready as the seminar begins.,literal,get nod,Enhanced-prompting
"At dawn, the trumpeters blew their horns loudly to awaken the camp.",literal,blow trumpet,Enhanced-prompting
"During the emergency drill, participants learned how to properly hold the fire extinguisher before aiming it at the base of the flames.",literal,hold fire,Enhanced-prompting
Have you ever tried to fling a boomerang and catch it on its return?,literal,have fling,Enhanced-prompting
"She learned to take a heart rate manually in her health class, enhancing her practical skills.",literal,take heart,Enhanced-prompting
"To correct the alignment, they had to hit the metal frame while they make the structure stable.",literal,make hit,Enhanced-prompting
She has enrolled in advanced computing courses to secure a future in the tech industry.,literal,have future,Enhanced-prompting
The ripe apple fell from the tree and hit the roof before rolling into the gutter.,literal,hit roof,Enhanced-prompting
"During the game, players catch objects that appear randomly, each designed to stimulate their imagination.",literal,catch imagination,Enhanced-prompting
I need to give this sack filled with old clothes to the charity shop across town.,literal,give sack,Enhanced-prompting
"During the wilderness survival drill, participants learned to blow the whistle right before a controlled blow was applied to simulate debris falling.",literal,blow whistle,Enhanced-prompting
"During the baseball game, he made a swift swing and hit the ball out of the park.",literal,make hit,Enhanced-prompting
The artist picked up a chisel to make subtle adjustments to the statue and carefully marked the areas needing refinement.,literal,make mark,Enhanced-prompting
"As the match continued, the athlete felt his heart pounding fiercely, trying not to lose rhythm with his breath.",literal,lose heart,Enhanced-prompting
"To make the wooden toy more personalized, they decided to mark each piece with hand-carved patterns.",literal,make mark,Enhanced-prompting
"While sprinting down the hallway, he wasn't looking ahead and collided into, hitting the wall at full speed.",literal,hit wall,Enhanced-prompting
"She had the word ""hope"" engraved on her locket.",literal,have word,Enhanced-prompting
"Workers laid bricks around the industrial site, careful not to disturb the hazardous waste deposited nearby.",literal,lay waste,Enhanced-prompting
"To demonstrate the rescue technique, the trainer showed how to pull a victim by securing their legs.",literal,pull leg,Enhanced-prompting
"Whenever the air conditioning fails, the room begins to lose its cool atmosphere quickly.",literal,lose cool,Enhanced-prompting
The maintenance team needed to temporarily move the goalpost to reseed the damaged grass beneath.,literal,move goalpost,Enhanced-prompting
"During the hike, once the sun set, they could finally see the first star appear in the twilight sky.",literal,see star,Enhanced-prompting
Let's make adjustments to the opening scene where the character first enters the house.,literal,make scene,Enhanced-prompting
"During the discussion, he nodded thoughtfully after getting a challenging question.",literal,get nod,Enhanced-prompting
"During practice, the coach always kicks the ball back to players to habituate them to rapid passes.",literal,kick habit,Enhanced-prompting
Strong winds might get the leaves to drift across the field.,literal,get drift,Enhanced-prompting
"To fix the jammed machine, she had to pull apart the panels before delivering a strong punch to realign the gears.",literal,pull punch,Enhanced-prompting
"To complete the costume, he made up his face like a character from the movie.",literal,make face,Enhanced-prompting
"Earthquakes of magnitude seldom experienced before laid waste to the infrastructure, disrupting millions of lives.",literal,lay waste,Enhanced-prompting
It's essential to pull out the plug from the socket after using the hairdryer.,literal,pull plug,Enhanced-prompting
The ancient ceremonial ritual was highlighted by a single blow of the golden trumpet.,literal,blow trumpet,Enhanced-prompting
"In an effort to cool the heated engine, the mechanic inadvertently caused the car to lose oil.",literal,lose cool,Enhanced-prompting
"The horse kicked the fence violently, splintering the wood right at the heel of the post, causing it to wobble.",literal,kick heel,Enhanced-prompting
"At every major test, he brings his lucky pen, hoping it will improve his performance.",literal,bring luck,Enhanced-prompting
"Fearing an adverse reaction during the experiment, the chemist monitored closely to ensure the serum didn't lose its efficacy as it circulated through the heart tissue.",literal,lose heart,Enhanced-prompting
"Armed conflict in the region laid waste to entire villages, displacing thousands of civilians.",literal,lay waste,Enhanced-prompting
The library is having extensive renovations to offer better facilities in the future.,literal,have future,Enhanced-prompting
The heavy branch snapped from the tree and hit the dusty road with a deafening thud.,literal,hit road,Enhanced-prompting
"At sunset, the campers had set their fire, ready to cook their evening meal.",literal,set fire,Enhanced-prompting
Logs were gathered to hold up the fort's weakened wall until permanent repairs could be made.,literal,hold fort,Enhanced-prompting
Having survived the crash was miraculous given the misfortune that befell them.,literal,have misfortune,Enhanced-prompting
Take a moment to get some sand and then sack it up for the construction work.,literal,get sack,Enhanced-prompting
Their coach introduced daily kick drills to help break the habit of poor footwork.,literal,kick habit,Enhanced-prompting
She made a pile of fresh laundry on the bed to fold later.,literal,make pile,Enhanced-prompting
Hold the lighter close to the pile to start the fire quickly.,literal,hold fire,Enhanced-prompting
"In the middle of the routine, the dancer executed a precision high-kick followed by a sharp pivot on the heel, drawing applause from the audience.",literal,kick heel,Enhanced-prompting
"In the library's treasure hunt game, each team raced to catch clues hidden between bookshelves, their imaginations thriving on the challenging riddles.",literal,catch imagination,Enhanced-prompting
"At the carnival, they set up a station where kids could make their own face masks.",literal,make face,Enhanced-prompting
"During the lesson on jewel crafting, they learned how to cut stones accurately once they had figured out the correct angles.",literal,cut figure,Enhanced-prompting
"While fishing by the serene lake, a sudden splash caught our attention.",literal,catch attention,Enhanced-prompting
"The storm tested the fort's resilience, but the newly reinforced walls held firm against the gales.",literal,hold fort,Enhanced-prompting
"Quickly, they set the damp logs on fire using some leftover newspaper.",literal,set fire,Enhanced-prompting
"In the wilderness, the hunter set traps to catch wild animals, knowing that failure to secure food could mean death in such harsh conditions.",literal,catch death,Enhanced-prompting
"While bird watching, enthusiasts use binoculars to catch glimpses of elusive species, their minds filled with imaginative tales of avian life.",literal,catch imagination,Enhanced-prompting
"Frustrated, she threw the pillow across the room where it hit the wall and fell to the floor.",literal,hit wall,Enhanced-prompting
"They keep a tab at the local cafe, making morning coffee runs quick and easy.",literal,keep tab,Enhanced-prompting
Glass makers ensure their products do not lose clarity or strength by controlling the tempering process closely.,literal,lose temper,Enhanced-prompting
"Her fingers gently touched the surface of his skin, precisely at the spot where the trapped nerve was causing pain.",literal,touch nerve,Enhanced-prompting
"Ignoring the pleas of conservationists, the corporation laid the ancient forest to waste for palm oil production.",literal,lay waste,Enhanced-prompting
"To stop the water from draining, one must pull the plug from the sink.",literal,pull plug,Enhanced-prompting
He suggested I cut the paper smaller to better figure it into the collage.,literal,cut figure,Enhanced-prompting
"In the dance routine, each performer succeeded in pulling their partner's hand while simultaneously lifting a leg.",literal,pull leg,Enhanced-prompting
"Farmers made enhancements to their irrigation systems, trusting that these would fortune them with bountiful harvests.",literal,make fortune,Enhanced-prompting
"He learned to meticulously align his kick during practice, a new habit that improved his accuracy.",literal,kick habit,Enhanced-prompting
"When preparing for the play, he had to make different faces to express emotions convincingly.",literal,make face,Enhanced-prompting
"As the children played tag in the cramped hallway, one of them accidentally hit the wall, causing a loud thump.",literal,hit wall,Enhanced-prompting
He decided to give a sturdy sack to each volunteer for the cleanup drive.,literal,give sack,Enhanced-prompting
"Trying to catch the paper airplane, his imagination soared as he envisioned controlling a real aircraft.",literal,catch imagination,Enhanced-prompting
"While threading the embroidery hoop, she was careful not to lose the thread in the complex pattern.",literal,lose thread,Enhanced-prompting
"If screws lose their grip, tempering the metal might improve their hold.",literal,lose temper,Enhanced-prompting
Feathers from the burst pillow get everywhere as they drift through the air.,literal,get drift,Enhanced-prompting
"Urged by the crisp air of dawn, they set out to make the field clear of all scattered hay.",literal,make hay,Enhanced-prompting
"After observing the deer for hours, the hunter finally took a shot, aiming directly at the heart.",literal,take heart,Enhanced-prompting
"At the library, it's helpful to keep a tab in the book you are currently reading, so you don’t lose your page.",literal,keep tab,Enhanced-prompting
"The dog tried to kick its toy under the couch but instead caught it with its heel, pulling the toy back instead.",literal,kick heel,Enhanced-prompting
"Before they closed, he managed to sack the newly picked oranges after getting a fresh basket from the grove.",literal,get sack,Enhanced-prompting
She had to verify that every word printed matched the original manuscript.,literal,have word,Enhanced-prompting
"On the mountainous trail, careless hikers might get too close to the edge and risk having their gear drift down the slope.",literal,get drift,Enhanced-prompting
"The instructor demonstrated how to kick through the board, emphasizing it as a method to habituate strength and precision in martial arts.",literal,kick habit,Enhanced-prompting
A loud crash in the hallway made everyone catch their breath and turn their attention toward the noise.,literal,catch attention,Enhanced-prompting
The instructor demonstrated how to hold the brush and groom the horse's glossy coat effectively.,literal,hold horse,Enhanced-prompting
You need to get the floating lanterns before they drift downstream.,literal,get drift,Enhanced-prompting
The artist decided to make a sculpture that captured the subtle expressions of a human face.,literal,make face,Enhanced-prompting
The physician took the stethoscope to listen closely to the patient's heart.,literal,take heart,Enhanced-prompting
"During the parade, volunteers held the horses steady as crowds cheered.",literal,hold horse,Enhanced-prompting
"The acrobats practiced their new routine, holding onto each other as they swayed high above the circus floor.",literal,hold sway,Enhanced-prompting
"Without careful attention, chefs can lose a batch of custard if they fail to temper the egg mixture gradually.",literal,lose temper,Enhanced-prompting
"She reached out to hold the horse’s mane gently, soothing it before the ride.",literal,hold horse,Enhanced-prompting
"While winding the bobbin, I accidentally lost hold of the spool, and the thread unwound chaotically across the sewing room floor.",literal,lose thread,Enhanced-prompting
"To forge a strong blade, the smith must not lose focus during the critical tempering phase.",literal,lose temper,Enhanced-prompting
"She handed me a slip that had the word ""urgent"" scribbled on it.",literal,have word,Enhanced-prompting
"After getting the go-ahead, he nodded and entered the restricted area.",literal,get nod,Enhanced-prompting
"I caught a glimpse of the rare bird through my binoculars, pulling the attention of other birdwatchers towards the tree.",literal,catch attention,Enhanced-prompting
"To accommodate the company's expected growth, they have secured a larger office space for future operations.",literal,have future,Enhanced-prompting
"As the puppy played with its toy, it would consistently pull on the rope and then quickly kick its legs out.",literal,pull leg,Enhanced-prompting
"In the scramble, it was crucial for them not to **lose** the screws or their **heads**.",literal,lose head,Enhanced-prompting
"As the drone malfunctioned, it spiraled out of control and hit the house's roof.",literal,hit roof,Enhanced-prompting
The tattoo artist had to be extremely careful not to touch a nerve while inking close to sensitive areas.,literal,touch nerve,Enhanced-prompting
"In the stable, each compartment held a different horse, standing quietly.",literal,hold horse,Enhanced-prompting
The performer amazed the audience by managing to kick the balloon high into the air and then catching it on her heel.,literal,kick heel,Enhanced-prompting
"The swift current of the river can catch swimmers off-guard, pulling them under to a watery death.",literal,catch death,Enhanced-prompting
The old train blew a consistent stream of smoke as it chugged along the tracks.,literal,blow smoke,Enhanced-prompting
"After reviewing the measurements, the carpenter cut the timber and figured it would fit the frame perfectly.",literal,cut figure,Enhanced-prompting
The gardener gave a sack of mulch to use around the new flower beds.,literal,give sack,Enhanced-prompting
The librarians have to word each label clearly for the book sections.,literal,have word,Enhanced-prompting
"The team laid cable through the area, carefully navigating around toxic waste barrels.",literal,lay waste,Enhanced-prompting
Can you get the wind sensor adjusted for more accurate readings?,literal,get wind,Enhanced-prompting
"As he hurried to thread the fishing line, the swift current caused him to lose his balance and nearly fall into the river.",literal,lose thread,Enhanced-prompting
"He had the word ""freedom"" tattooed across his forearm.",literal,have word,Enhanced-prompting
The chef decided to make a decorative pile of exotic fruits as the centerpiece for the buffet.,literal,make pile,Enhanced-prompting
The amateur astronomer adjusted her telescope to better see the newly discovered star.,literal,see star,Enhanced-prompting
"During the safari, the lion managed to catch the zebra, a grim dance of death in the wild.",literal,catch death,Enhanced-prompting
"During the hailstorm, large chunks of ice hit the road, creating loud noises.",literal,hit road,Enhanced-prompting
"Contractors had the misfortune of hitting a water main while digging, flooding the street suddenly.",literal,have misfortune,Enhanced-prompting
"As the wind picked up, sailors rushed to get the sails lowered to avoid damage.",literal,get wind,Enhanced-prompting
"The children excitedly explored the historic fort, which has held up remarkably well through the years.",literal,hold fort,Enhanced-prompting
"It's crucial not to lose the recipe's specific steps when attempting to temper chocolate, as precision impacts texture.",literal,lose temper,Enhanced-prompting
"When toolmakers lose track of time, the metal may overheat and fail to temper properly, weakening the tools.",literal,lose temper,Enhanced-prompting
"During the surgery, the team was careful not to lose sight of the heart's delicate tissues.",literal,lose heart,Enhanced-prompting
Kids often have fun as they fling snowballs during winter games.,literal,have fling,Enhanced-prompting
The strong gust of wind accidentally set the dry brush on fire near the campsite.,literal,set fire,Enhanced-prompting
The gardener had soil under his nails after flinging compost over the flower beds.,literal,have fling,Enhanced-prompting
"At the circus, the skilled acrobat spectacularly blew a kiss to the audience from the top of the high wire.",literal,blow top,Enhanced-prompting
We had to quickly get the children inside as the smoky haze from the nearby fire began to drift towards the playground.,literal,get drift,Enhanced-prompting
Guests at the wedding fling rice that they have as a sign of good fortune for the newlyweds.,literal,have fling,Enhanced-prompting
The demolition team expertly blew up the top floors of the abandoned building.,literal,blow top,Enhanced-prompting
The lifeguard blew the whistle to alert swimmers of the impending storm.,literal,blow whistle,Enhanced-prompting
"In the workshop, the artisan carefully figured out how to cut the intricate design into the wood panel.",literal,cut figure,Enhanced-prompting
"To make her fortune, she physically mined for rare gems in remote mountain ranges.",literal,make fortune,Enhanced-prompting
"When the kettle began to whistle, she removed it from the stove to stop it blowing steam.",literal,blow whistle,Enhanced-prompting
"The stray rock from the construction site hit the wall, chipping off a piece of the paint.",literal,hit wall,Enhanced-prompting
"Each morning at camp, the counselor blew the whistle to wake up the campers.",literal,blow whistle,Enhanced-prompting
"In efforts to make secure their earned fortune, they installed a heavy, steel-reinforced vault door in their basement.",literal,make fortune,Enhanced-prompting
The surgeon's tool must not touch the critical nerve to avoid complications.,literal,touch nerve,Enhanced-prompting
"After the storm, the community worked together to make piles of debris for easier removal by city services.",literal,make pile,Enhanced-prompting
The tree branch snapped and hit the damp road during the hurricane.,literal,hit road,Enhanced-prompting
"In the vast fields, workers toiled tirelessly to make bales from the freshly cut hay.",literal,make hay,Enhanced-prompting
"He gave a gentle tug to the sack, checking its weight before loading it onto the cart.",literal,give sack,Enhanced-prompting
Reflex testing required the doctor to touch each nerve and observe the reaction.,literal,touch nerve,Enhanced-prompting
"During the hike, their map got lost, making it a challenge to find the path back as their hearts raced from exertion.",literal,lose heart,Enhanced-prompting
"In the midst of the scuffle, one person pulled another away from the fight, but not before receiving a stray punch to the shoulder.",literal,pull punch,Enhanced-prompting
"At the playoff game, fans brought signs with lucky numbers, hoping to bring their team good fortune.",literal,bring luck,Enhanced-prompting
"The fire's rampage through the forest laid acres of woodland to waste, leaving behind a charred, barren landscape.",literal,lay waste,Enhanced-prompting
He has taken the responsibility to secure a healthier future by implementing sustainable practices on his farm.,literal,have future,Enhanced-prompting
"Heavy rainfall caused the ground to soften, necessitating a move of the goalpost to more stable terrain.",literal,move goalpost,Enhanced-prompting
"She lost her footing on the slick surface, yet kept her cool and regained her balance quickly.",literal,lose cool,Enhanced-prompting
"While sorting ancient scripts, she had every rare word carefully documented.",literal,have word,Enhanced-prompting
"When they get to the farm, workers typically sack harvested vegetables after washing.",literal,get sack,Enhanced-prompting
"During the workshop, the martial artist demonstrated a powerful kick followed by a quick spin on one heel to face his opponent.",literal,kick heel,Enhanced-prompting
Urban developers have initiated a transport project that anticipates the city's future traffic needs.,literal,have future,Enhanced-prompting
"She got a subtle nod from the coach, boosting her confidence before the race.",literal,get nod,Enhanced-prompting
The child holds onto the saddle tightly as the horse trots around the arena.,literal,hold horse,Enhanced-prompting
They must give a sack to the artist to carry her supplies.,literal,give sack,Enhanced-prompting
"Alerting her that she needs to give everyone notice about the change in protocol, he handed her the updated guidelines.",literal,give notice,Enhanced-prompting
The chemical spill from the overturned truck laid waste to the surrounding riverbank’s flora and fauna.,literal,lay waste,Enhanced-prompting
Have you checked the dictionary to ensure that word is used correctly in your report?,literal,have word,Enhanced-prompting
The tailor lost the texture he desired when the temper of the iron was set too high for the delicate fabric.,literal,lose temper,Enhanced-prompting
The technician had to word the instructions clearly for all users to understand.,literal,have word,Enhanced-prompting
"Every morning, workers at the bakery get fresh loaves ready, then sack them neatly for customers.",literal,get sack,Enhanced-prompting
"To simulate challenging wind conditions, the coach decided to move the goalpost during practice.",literal,move goalpost,Enhanced-prompting
"Over the weekend, we made hay to keep the livestock well-fed during the winter.",literal,make hay,Enhanced-prompting
"In the autumn breeze, kids had leaves stuck in their hair as they flung handfuls into the air.",literal,have fling,Enhanced-prompting
"At the fair, organizers gave out notices about the postponed fireworks display due to weather.",literal,give notice,Enhanced-prompting
"During the field day, teams had a laugh while they flung water balloons at each other.",literal,have fling,Enhanced-prompting
"To catch the tossed ball, participants had to rely on quick reflexes and their imagination to predict its erratic path.",literal,catch imagination,Enhanced-prompting
The magician's skillful tricks catch not only the eye but also fire the audience's imagination.,literal,catch imagination,Enhanced-prompting
"When the car skidded off track, it hit a sign before stopping across the road.",literal,hit road,Enhanced-prompting
"Before washing the floor, remember to pull the plug on the stereo system.",literal,pull plug,Enhanced-prompting
"To swiftly cool his coffee, he added ice cubes but didn't want to lose the strong flavor.",literal,lose cool,Enhanced-prompting
"Can you believe a bright, red balloon floating past the window was enough to catch her attention during the lecture?",literal,catch attention,Enhanced-prompting
The coach gave notice to the players about the time change for tomorrow’s game.,literal,give notice,Enhanced-prompting
"When relocating a bush, you must take its entire root system to ensure it thrives in its new location.",literal,take root,Enhanced-prompting
"Carefully, the craftsman cut into the wood, aiming to figure each intricate detail accurately.",literal,cut figure,Enhanced-prompting
"She brought her lucky penny to the race, hoping it would bring her speed and success.",literal,bring luck,Enhanced-prompting
The strong winds caused the tree branch to break and hit the house's wall.,literal,hit wall,Enhanced-prompting
The landscaper took several clumps of grass with their roots intact to transplant and establish a new lawn area.,literal,take root,Enhanced-prompting
"On their hike, they decided to make a small pile of rocks to mark their favorite spot.",literal,make pile,Enhanced-prompting
Can you make a pile of towels for the guests in the linen closet?,literal,make pile,Enhanced-prompting
"After hours of hiking, they finally found a clear path at the foothills of the mountain.",literal,find foot,Enhanced-prompting
"When the elderly man began to choke, a bystander hurriedly caught him from behind and performed the Heimlich maneuver, saving him from suffocation and death.",literal,catch death,Enhanced-prompting
They had misfortune hit when their engine failed mid-flight.,literal,have misfortune,Enhanced-prompting
"Exploring the dense woods, they found a deer track leading to the foot of a high ridge.",literal,find foot,Enhanced-prompting
"During the embroidery workshop, one participant lost the needle, causing the thread to unravel from the fabric.",literal,lose thread,Enhanced-prompting
"The campers rushed to secure the tent before a gust of wind could blow, lifting the canvas and dislodging the top pole.",literal,blow top,Enhanced-prompting
Make sure you keep each browser tab visible while updating the software.,literal,keep tab,Enhanced-prompting
"As the scalpel touched the nerve, the leg involuntarily jerked.",literal,touch nerve,Enhanced-prompting
Surgeons must ensure no instruments are lost during the delicate heart procedure.,literal,lose heart,Enhanced-prompting
"During the safety demonstration, the instructor showed how to hold the safety pin before firing the flare gun.",literal,hold fire,Enhanced-prompting
"During the move, they had the misfortune of dropping a heavy box on a toe.",literal,have misfortune,Enhanced-prompting
"After mowing the field, it's crucial to make the hay quickly before the dew settles.",literal,make hay,Enhanced-prompting
"During the marathon, as stamina started to wane, the athlete feared losing both pace and heart rhythm.",literal,lose heart,Enhanced-prompting
"In creating ceramic plates, potters make a flat surface and then mark designs into the clay before firing.",literal,make mark,Enhanced-prompting
"While trying to install the new art piece, he clumsily hit the wall with his ladder, scratching the wallpaper.",literal,hit wall,Enhanced-prompting
"Unexpectedly, the ice gave way beneath the skater's feet, catching him off-balance and nearly sending him to his death.",literal,catch death,Enhanced-prompting
"In the chemistry lab, the teacher showed the students how to safely hold the Bunsen burner while lighting the fire.",literal,hold fire,Enhanced-prompting
"During the ice sculpture competition, participants cut large blocks of ice quickly, trying to figure the contours of their designs.",literal,cut figure,Enhanced-prompting
"Every morning, she would hold the horse’s bridle as it drank peacefully from the stream.",literal,hold horse,Enhanced-prompting
"To accurately make the war scene, the crew needed to create explosions and smoke.",literal,make scene,Enhanced-prompting
"In the workshop, she made a series of fine pottery pieces, each likely to accumulate fortune if marketed well.",literal,make fortune,Enhanced-prompting
"After getting the final confirmation, a quick nod sealed the agreement.",literal,get nod,Enhanced-prompting
Pulling this weight up the stairs is going to require a lot of effort.,literal,pull weight,Enhanced-prompting
"When the nurse touched the area surrounding the nerve, the patient recoiled.",literal,touch nerve,Enhanced-prompting
The groundskeeper moved the goalpost back a few feet to align it properly with the sideline.,literal,move goalpost,Enhanced-prompting
"During the clearing, residents had the misfortune to find a tree had fallen on their car.",literal,have misfortune,Enhanced-prompting
"To test their accuracy, the players moved the goalpost five yards further back during practice.",literal,move goalpost,Enhanced-prompting
"When the whistle blew, she kicked the soccer ball powerfully and then spun on her heel to plan her next move.",literal,kick heel,Enhanced-prompting
"For the documentary, we need to make a scene that accurately represents life in ancient Rome.",literal,make scene,Enhanced-prompting
The fort's structural integrity needs a check; ensure the support beams can hold the tower securely.,literal,hold fort,Enhanced-prompting
"He had to pull the large suitcase, struggling as the weight shifted with every step.",literal,pull weight,Enhanced-prompting
Tourists had the misfortune to witness their bags being stolen as they enjoyed the view.,literal,have misfortune,Enhanced-prompting
Pedestrians quickly moved aside when the runaway cart hit the road.,literal,hit road,Enhanced-prompting
"Instructing the team, the director emphasized the need to make the fight scene look realistic without actual contact.",literal,make scene,Enhanced-prompting
She got her jacket tightly zipped up before the icy wind could chill her any further.,literal,get wind,Enhanced-prompting
"During the reenactment, participants will hold the fort's gates to demonstrate historical defense techniques.",literal,hold fort,Enhanced-prompting
Always pull out the plug before attempting any repairs on electrical equipment.,literal,pull plug,Enhanced-prompting
They practiced a new technique that involved a pull on the opponent's sleeve followed by a sharp punch to the midsection.,literal,pull punch,Enhanced-prompting
She had to hold the torch steadily to maintain the fire during the nighttime procession.,literal,hold fire,Enhanced-prompting
The siblings decided to have a contest to see who could fling the baseball the farthest.,literal,have fling,Enhanced-prompting
"During the karate class, he delivered a sharp kick and immediately rotated on his heel to face his next opponent.",literal,kick heel,Enhanced-prompting
"As we crossed the suspension bridge, it began to sway slightly, prompting us to hold the handrails tightly.",literal,hold sway,Enhanced-prompting
"Experiencing misfortune firsthand, they had their boat capsize in the rough waters.",literal,have misfortune,Enhanced-prompting
"In the biology lab, students took cuttings from mature plants to root them in water, observing how roots develop from stem nodes.",literal,take root,Enhanced-prompting
"At the safety demonstration, attendees learned how to hold a fire blanket correctly to smother flames.",literal,hold fire,Enhanced-prompting
"Attempting to thread the wires through the narrow conduit, the electrician lost his grip, and the wires slipped out from the other end.",literal,lose thread,Enhanced-prompting
She cut the fabric swiftly after figuring that it would need adjustment for the new pattern.,literal,cut figure,Enhanced-prompting
"At the end of the day, workers made a large pile of scrap metal for recycling.",literal,make pile,Enhanced-prompting
"The child saw her first star appear as dusk turned to night, pointing excitedly at the sky.",literal,see star,Enhanced-prompting
The waiter nodded when I signaled to get another round of coffee for the table.,literal,get nod,Enhanced-prompting
"To manage orders effectively, the server keeps a tab for each table.",literal,keep tab,Enhanced-prompting
"At the carnival, one could catch rings thrown at moving bottles and win prizes, each successful toss fueling the imagination with possibilities of the next challenge.",literal,catch imagination,Enhanced-prompting
The survival expert showed how to hold a flint close to the kindling to effectively start a fire.,literal,hold fire,Enhanced-prompting
"After pulling the door open forcefully, the individual threw a punch to ward off the intruders.",literal,pull punch,Enhanced-prompting
"After taking the root ball from its container, she carefully planted it in the shady part of her garden.",literal,take root,Enhanced-prompting
He got his kite airborne just as a strong wind swept across the park.,literal,get wind,Enhanced-prompting
"In the haunted house, an actor had to make a terrifying face to scare the visitors.",literal,make face,Enhanced-prompting
Could you make sure to hit the drum when I give the signal?,literal,make hit,Enhanced-prompting
"In a swift response, the antibiotic began to catch and inhibit the growth of the deadly bacteria, saving the patient’s life.",literal,catch death,Enhanced-prompting
Thermometers must be carefully monitored to ensure they do not lose accuracy during the tempering of substances.,literal,lose temper,Enhanced-prompting
"In their game of hide-and-seek, the children would make a pile of cushions to create makeshift forts.",literal,make pile,Enhanced-prompting
"Birds struggled to pull worms from the waterlogged earth, hindered by the unexpected weight of the saturated soil.",literal,pull weight,Enhanced-prompting
"She had to blow the steam gently from her coffee, which had risen to the top of the cup.",literal,blow top,Enhanced-prompting
"As the gate opened, he held his breath while the horse charged into the field.",literal,hold horse,Enhanced-prompting
"During the workshop, each group was required to make a scene depicting a famous historical event.",literal,make scene,Enhanced-prompting
Each day at the gym involves a routine where I pull weights on a pulley system.,literal,pull weight,Enhanced-prompting
"In the frantic assembly, it was important not to lose any of the sculpture’s small heads.",literal,lose head,Enhanced-prompting
"To clear the site, workers must make a pile of all debris and old materials.",literal,make pile,Enhanced-prompting
The driver nods appreciatively upon getting the green light from the traffic officer.,literal,get nod,Enhanced-prompting
"During the festival, organizers make a symbolic pile of stones for attendees to add to.",literal,make pile,Enhanced-prompting
"When you get the signal, nod to confirm and start the presentation.",literal,get nod,Enhanced-prompting
We must get the shutters closed before the wind causes any damage.,literal,get wind,Enhanced-prompting
The habit of jumping to conclusions was lessened by a factual kick in their discussions.,literal,kick habit,Enhanced-prompting
"To adjust the position of the furniture, she had to pull each piece, the weight causing her to exert extra effort.",literal,pull weight,Enhanced-prompting
"When astronomers see a new star, they often rush to document its coordinates and characteristics.",literal,see star,Enhanced-prompting
The young athlete's strategy of simultaneously pulling on her opponent's jersey while delivering a punch proved risky during the bout.,literal,pull punch,Enhanced-prompting
"During the archaeological dig, they made an exciting discovery, unearthing a hidden chest that fortune had kept buried for centuries.",literal,make fortune,Enhanced-prompting
"As the race began, the runners hit the road with incredible speed.",literal,hit road,Enhanced-prompting
"When the child stumbled and fell, his mother quickly found his tiny foot to check for injuries.",literal,find foot,Enhanced-prompting
"Before she left, she showed me her ID which had her signature and the word ""Verified.""",literal,have word,Enhanced-prompting
"After making a fresh batch of cookie dough, the baker marked each mound on the tray to indicate the flavor.",literal,make mark,Enhanced-prompting
They had the misfortune of their car breaking down in the middle of a deserted road.,literal,have misfortune,Enhanced-prompting
"At the factory, employees are required to blow the whistle for emergencies.",literal,blow whistle,Enhanced-prompting
"In the library, it is handy to keep a tab marking the most frequently referenced pages.",literal,keep tab,Enhanced-prompting
City planners have mapped out new parks to enhance green space for future generations.,literal,have future,Enhanced-prompting
"The goalie must catch the fast-moving ball, his imagination already visualizing the victory dance he’d perform.",literal,catch imagination,Enhanced-prompting
The photographer set up elaborate lighting to make the scene appear as if it were underwater.,literal,make scene,Enhanced-prompting
"As the storm picked up, they had to move the goalposts to prevent them from toppling over.",literal,move goalpost,Enhanced-prompting
"As the venomous snake slithered towards them, the guide quickly caught it with a stick, preventing a potentially fatal bite.",literal,catch death,Enhanced-prompting
